grade,year,sub,group,state,enrl,whtenrl,totenrl,whtnaepscore,naepscore,naepavg,vgap,vgapse,fips,slideyear,minenrl,wht_pct,min_pct,whtnaepweight,minnaepweight,summinnaepweight,natenrl,natavg,whtnaepdev,naepdev,avgnaepdev
4,2000,"math","hsp","MA",8447,60434,79299,240.4919,208.2527,233.394,1.229654,.1607364,"Massachusetts",3,15451,.7621029,.1065209,183.2796,22.18326,40.69299,6.0e+06,225.582,14.90988,-17.3293,7.812
4,2000,"math","hsp","OH",2350,112966,141449,235.5474,228.5851,230.008,.2649509,.215934,"Ohio",3,26783,.7986341,.0166138,188.1162,3.797658,39.61469,6.0e+06,225.582,9.965379,3.003114,4.426
4,2000,"math","hsp","IA",1266,33187,36766,234.6455,211.9403,231.073,.8619408,.2189916,"Iowa",3,2784,.9026546,.034434,211.8038,7.29795,16.1013,6.0e+06,225.582,9.063493,-13.64169,5.491
4,2000,"math","hsp","GA",4765,64392,116517,231.1083,212.5715,218.977,.5857229,.1643214,"Georgia",3,49712,.5526404,.0408953,127.7198,8.69318,87.7276,6.0e+06,225.582,5.526292,-13.01048,-6.605
4,2000,"math","hsp","MI",4486,98792,136484,238.5672,209.8684,229.31,.9750467,.1996105,"Michigan",3,33999,.7238358,.0328683,172.6835,6.898024,49.97473,6.0e+06,225.582,12.9852,-15.71356,3.728
4,2000,"math","blk","TX",44835,133417,308232,242.8437,221.0856,231.278,.9557536,.1099554,"Texas",3,166335,.432846,.1454586,105.1139,32.1588,120.4093,6.0e+06,225.582,17.26169,-4.496444,5.696
4,2000,"math","hsp","CA",211285,176067,486032,228.9694,200.0234,212.694,.9911287,.0951073,"California",3,254065,.3622539,.4347142,82.94506,86.95303,103.7858,6.0e+06,225.582,3.387376,-25.55856,-12.888
4,2000,"math","blk","OR",1179,35047,43292,229.1834,202.1645,223.914,.8807817,.4034307,"Oregon",3,5557,.8095491,.0272337,185.5352,5.505682,26.37058,6.0e+06,225.582,3.601395,-23.41748,-1.668
4,2000,"math","blk","MS",20122,19336,40050,223.7706,197.9634,210.558,1.049843,.0698243,"Mississippi",3,20377,.4827965,.502422,108.0357,99.46114,99.46114,6.0e+06,225.582,-1.811385,-27.61864,-15.024
4,2000,"math","hsp","VA",3911,58071,90781,238.895,224.4726,229.541,.6237026,.188734,"Virginia",3,29163,.6396823,.0430817,152.8169,9.670663,68.29693,6.0e+06,225.582,13.31297,-1.109374,3.959
4,2000,"math","hsp","TN",571.6722,49799.05,70256,226.7113,223.7518,219.847,.1641252,.1770989,"Tennessee",3,16271.93,.7088228,.008137,160.6981,1.820666,46.06923,6.0e+06,225.582,1.129288,-1.830184,-5.735
4,2000,"math","blk","CA",42780,176067,486032,228.9694,191.2408,212.694,1.277879,.141744,"California",3,254065,.3622539,.0880189,82.94506,16.8328,103.7858,6.0e+06,225.582,3.387376,-34.34123,-12.888
4,2000,"math","hsp","NM",12942,8957,25573,226.5305,208.047,213.476,.696119,.0920245,"New Mexico",3,13548,.3502522,.5060806,79.3428,105.2885,110.0121,6.0e+06,225.582,.9484565,-17.53502,-12.106
4,2000,"math","blk","ND",95,7208,8134,232.7512,224.4786,229.816,.258946,.2606631,"North Dakota",3,213,.8861569,.0116794,206.254,2.621769,5.695418,6.0e+06,225.582,7.169175,-1.103393,4.234
4,2000,"math","blk","OH",24433,112966,141449,235.5474,207.3542,230.008,1.187569,.0951323,"Ohio",3,26783,.7986341,.1727336,188.1162,35.81704,39.61469,6.0e+06,225.582,9.965379,-18.22784,4.426
4,2000,"math","blk","NY",42795,122905,219265,238.5216,211.6485,225.139,1.157871,.1299263,"New York",3,82778,.5605318,.1951748,133.6989,41.30844,79.32775,6.0e+06,225.582,12.93956,-13.93353,-.443
4,2000,"math","blk","WV",946,20775,21927,225.8197,203.2709,223.204,.8399614,.1509127,"West Virginia",3,1024,.947462,.0431432,213.9556,8.769748,8.769748,6.0e+06,225.582,.2377021,-22.31111,-2.378
4,2000,"math","blk","OK",5405,30529,47039,229.4785,204.7747,223.73,1.01793,.2264138,"Oklahoma",3,8016,.6490147,.1149047,148.9349,23.52956,35.5231,6.0e+06,225.582,3.896531,-20.80734,-1.852
4,2000,"math","blk","ID",153,15755,19068,229.5128,,224.472,9999,,"Idaho",3,2531,.8262534,.0080239,189.6357,,25.95938,6.0e+06,225.582,3.930787,,-1.11
4,2000,"math","hsp","OR",4378,35047,43292,229.1834,206.3233,223.914,.7783688,.1168228,"Oregon",3,5557,.8095491,.1011272,185.5352,20.8649,26.37058,6.0e+06,225.582,3.601395,-19.25871,-1.668
4,2000,"math","blk","GA",44947,64392,116517,231.1083,204.8825,218.977,.9623405,.0765166,"Georgia",3,49712,.5526404,.3857549,127.7198,79.03442,87.7276,6.0e+06,225.582,5.526292,-20.69951,-6.605
4,2000,"math","blk","HI",357,3270,15703,227.8412,207.1244,216.319,.7644763,.1949499,"Hawaii",3,1036,.2082405,.0227345,47.44576,4.708872,13.74036,6.0e+06,225.582,2.259232,-18.4576,-9.263
4,2000,"math","hsp","ND",118,7208,8134,232.7512,211.8734,229.816,.7963106,.3319341,"North Dakota",3,213,.8861569,.014507,206.254,3.073649,5.695418,6.0e+06,225.582,7.169175,-13.7086,4.234
4,2000,"math","blk","IL",34322,95180,158410,235.6922,203.0085,222.976,1.28112,.142527,"Illinois",3,58115,.6008459,.2166656,141.6147,43.98497,76.26244,6.0e+06,225.582,10.11023,-22.57347,-2.606
4,2000,"math","blk","NC",33171,64024,104530,240.4832,217.4038,229.902,.9426966,.0647396,"North Carolina",3,37148,.612494,.3173347,147.2945,68.98978,77.4706,6.0e+06,225.582,14.90117,-8.178176,4.32
4,2000,"math","blk","VT",98,7678,7964,232.3634,,231.564,9999,,"Vermont",3,146,.9640884,.0123054,224.0189,,0,6.0e+06,225.582,6.781449,,5.982
4,2000,"math","hsp","KY",409,43530,49135,224.1089,,219.38,9999,,"Kentucky",3,5605,.8859265,.008324,198.544,,21.03225,6.0e+06,225.582,-1.473083,,-6.202
4,2000,"math","hsp","NV",6912,15851,27453,226.6614,208.2065,219.551,.6856728,.0867263,"Nevada",3,9680,.5773868,.2517758,130.8713,52.42135,73.34464,6.0e+06,225.582,1.079438,-17.3755,-6.031
4,2000,"math","hsp","NC",3977,64024,104530,240.4832,222.9067,229.902,.6231548,.150043,"North Carolina",3,37148,.612494,.0380465,147.2945,8.480817,77.4706,6.0e+06,225.582,14.90117,-2.675338,4.32
4,2000,"math","blk","KY",5196,43530,49135,224.1089,198.8875,219.38,.9643034,.0786686,"Kentucky",3,5605,.8859265,.1057495,198.544,21.03225,21.03225,6.0e+06,225.582,-1.473083,-26.69446,-6.202
4,2000,"math","hsp","ME",86,15997,16496,230.7813,,229.545,9999,,"Maine",3,275,.9697502,.0052134,223.8002,,2.458673,6.0e+06,225.582,5.199281,,3.963
4,2000,"math","blk","SC",20745,27186,49256,233.4264,202.568,219.869,1.146173,.0829948,"South Carolina",3,21527,.5519328,.421167,128.8357,85.31496,88.86941,6.0e+06,225.582,7.844392,-23.01396,-5.713
4,2000,"math","blk","MA",7004,60434,79299,240.4919,209.5663,233.394,1.184215,.1873402,"Massachusetts",3,15451,.7621029,.0883239,183.2796,18.50972,40.69299,6.0e+06,225.582,14.90988,-16.01567,7.812
4,2000,"math","hsp","DC",476,265,6070,252.1959,203.1586,191.582,1.629881,.2380234,"District of Columbia",3,5249,.0436573,.0784184,11.0102,15.93139,164.6707,6.0e+06,225.582,26.61392,-22.42336,-34
4,2000,"math","hsp","LA",786,28543,57724,229.5433,218.0762,218.187,.430472,.2036877,"Louisiana",3,28160,.4944737,.0136165,113.5031,2.96944,99.66568,6.0e+06,225.582,3.961289,-7.505752,-7.395
4,2000,"math","hsp","CT",6039,31643,45307,242.1488,210.3311,233.768,1.249732,.1518473,"Connecticut",3,12399,.6984131,.1332907,169.1199,28.03518,57.63686,6.0e+06,225.582,16.56682,-15.25087,8.186
4,2000,"math","hsp","HI",679,3270,15703,227.8412,208.8681,216.319,.7028782,.1564257,"Hawaii",3,1036,.2082405,.0432401,47.44576,9.031488,13.74036,6.0e+06,225.582,2.259232,-16.71387,-9.263
4,2000,"math","hsp","NE",77,1101,1216,230.5806,202.5835,225.057,.9494347,.1587419,"Nebraska",3,100,.9054276,.0633224,208.774,12.82806,16.52739,6.0e+06,225.582,4.998567,-22.99854,-.525
4,2000,"math","hsp","UT",3170,30836,35924,230.3788,204.0507,226.809,.8966847,.1342624,"Utah",3,3503,.8583677,.0882418,197.7498,18.00581,19.97596,6.0e+06,225.582,4.796845,-21.53127,1.227
4,2000,"math","blk","MD",25900,37179,69077,236.7977,202.2436,221.537,1.216946,.0981658,"Maryland",3,28966,.5382255,.3749439,127.4506,75.83002,85.42715,6.0e+06,225.582,11.21573,-23.33836,-4.045
4,2000,"math","hsp","MD",3066,37179,69077,236.7977,216.2234,221.537,.7857273,.1205057,"Maryland",3,28966,.5382255,.0443853,127.4506,9.597131,85.42715,6.0e+06,225.582,11.21573,-9.358581,-4.045
4,2000,"math","blk","NM",606,8957,25573,226.5305,199.3306,213.476,.8523114,.2298176,"New Mexico",3,13548,.3502522,.0236969,79.3428,4.72351,110.0121,6.0e+06,225.582,.9484565,-26.25145,-12.106
8,2000,"math","hsp","DC",342,147,4368,306.6095,228.5025,234.619,1.861507,.4059944,"District of Columbia",4,3762,.0336538,.0782967,10.31859,17.89099,199.1971,5.6e+06,273.1,33.50947,-44.59753,-38.481
8,2000,"math","blk","TX",42287,137844,300830,286.8203,252.0208,273.444,1.148436,.1305213,"Texas",4,154509,.4582123,.1405678,131.4246,35.426,134.2049,5.6e+06,273.1,13.72031,-21.0792,.344
8,2000,"math","blk","RI",734,9067,11541,278.8395,244.4416,268.944,1.057435,.0930683,"Rhode Island",4,2034,.7856338,.0635993,219.0657,15.54633,43.15223,5.6e+06,273.1,5.739478,-28.65838,-4.156
8,2000,"math","blk","MS",18002,18598,37083,267.6533,236.1721,254.136,1.085743,.0614208,"Mississippi",4,18176,.5015236,.4854515,134.2344,114.6501,114.6501,5.6e+06,273.1,-5.446741,-36.92789,-18.964
8,2000,"math","blk","AL",19600,35217,55654,274.2809,237.99,263.617,1.097883,.0816038,"Alabama",4,20088,.6327847,.352176,173.5607,83.81435,83.81435,5.6e+06,273.1,1.180853,-35.11002,-9.483
8,2000,"math","blk","ID",153,16948,18457,281.019,,277.225,9999,,"Idaho",4,2179,.9182424,.0082895,258.0435,,26.32919,5.6e+06,273.1,7.918982,,4.125
8,2000,"math","blk","OR",1044,35616,42609,283.4267,251.0784,280.062,.901035,.2094022,"Oregon",4,4363,.8358797,.0245019,236.9106,6.151888,26.11535,5.6e+06,273.1,10.3267,-22.02165,6.962
8,2000,"math","hsp","NC",2957,61532,96542,290.4605,273.294,276.241,.6296272,.1991291,"North Carolina",4,31878,.6373599,.0306292,185.1279,8.370766,85.24688,5.6e+06,273.1,17.36054,.1940369,3.141
8,2000,"math","hsp","ND",86,8233,9137,285.1075,,281.893,9999,,"North Dakota",4,154,.9010616,.0094123,256.8994,,0,5.6e+06,273.1,12.00745,,8.793
8,2000,"math","blk","TN",14310.43,49076.82,64633,270.9048,236.1888,261.617,1.023834,.096661,"Tennessee",4,14984.87,.7593152,.2214106,205.7022,52.2947,55.01505,5.6e+06,273.1,-2.195154,-36.91122,-11.483
8,2000,"math","blk","LA",25515,28397,55699,275.0664,239.278,258.56,1.268052,.0857555,"Louisiana",4,26233,.5098296,.4580872,140.237,109.6102,112.9225,5.6e+06,273.1,1.966406,-33.82204,-14.54
8,2000,"math","blk","SC",21280,28998,51511,278.6736,248.4255,264.585,.9969632,.0624439,"South Carolina",4,21931,.5629477,.4131157,156.8787,102.6285,102.6285,5.6e+06,273.1,5.573645,-24.67448,-8.515
8,2000,"math","hsp","KY",296,42176,45676,274.2625,,269.885,9999,,"Kentucky",4,5184,.9233733,.0064804,253.2467,,25.87004,5.6e+06,273.1,1.162543,,-3.215
8,2000,"math","hsp","OR",3319,35616,42609,283.4267,256.289,280.062,.7773754,.2330257,"Oregon",4,4363,.8358797,.0778943,236.9106,19.96347,26.11535,5.6e+06,273.1,10.3267,-16.81097,6.962
8,2000,"math","hsp","ME",82,16982,17461,283.96,,281.354,9999,,"Maine",4,245,.9725674,.0046962,276.1702,,0,5.6e+06,273.1,10.85999,,8.254
8,2000,"math","blk","MO",10634,57343,69894,279.1585,240.6769,270.928,1.237425,.159151,"Missouri",4,11575,.8204281,.1521447,229.0295,36.6177,36.6177,5.6e+06,273.1,6.058508,-32.42313,-2.172
8,2000,"math","hsp","NV",5193,14690,23700,276.2989,249.9301,264.945,.8005571,.0855188,"Nevada",4,7223,.6198312,.2191139,171.2587,54.76317,76.16699,5.6e+06,273.1,3.198889,-23.16989,-8.155
8,2000,"math","hsp","SC",651,28998,51511,278.6736,,264.585,9999,,"South Carolina",4,21931,.5629477,.0126381,156.8787,,102.6285,5.6e+06,273.1,5.573645,,-8.515
8,2000,"math","blk","IN",7889,63800,74537,286.0443,260.1754,281.32,.8804268,.1049411,"Indiana",4,9900,.8559507,.10584,244.8398,27.53697,34.60942,5.6e+06,273.1,12.94431,-12.92465,8.22
8,2000,"math","blk","OK",4715,31618,47105,276.8708,248.3648,269.734,.9508428,.161322,"Oklahoma",4,7014,.6712239,.1000955,185.8423,24.8602,37.32412,5.6e+06,273.1,3.770758,-24.73522,-3.366
8,2000,"math","blk","MD",22259,35387,62776,290.2476,249.1754,271.932,1.237696,.077195,"Maryland",4,24571,.5637027,.3545782,163.6134,88.35216,98.30547,5.6e+06,273.1,17.14759,-23.92462,-1.168
8,2000,"math","hsp","MA",6785,56474,72315,288.3467,253.0294,278.949,1.086882,.1682374,"Massachusetts",4,12688,.7809445,.0938256,225.1827,23.74065,44.49716,5.6e+06,273.1,15.24668,-20.07055,5.849
8,2000,"math","hsp","MO",941,57343,69894,279.1585,,270.928,9999,,"Missouri",4,11575,.8204281,.0134632,229.0295,,36.6177,5.6e+06,273.1,6.058508,,-2.172
8,2000,"math","hsp","AL",488,35217,55654,274.2809,,263.617,9999,,"Alabama",4,20088,.6327847,.0087685,173.5607,,83.81435,5.6e+06,273.1,1.180853,,-9.483
8,2000,"math","hsp","CT",4861,29839,41205,292.2649,253.3394,280.785,1.273217,.1508356,"Connecticut",4,10196,.7241597,.1179711,211.6465,29.88674,61.77162,5.6e+06,273.1,19.16492,-19.76057,7.685
8,2000,"math","hsp","WY",481,6873,7674,278.8011,253.8002,275.572,.8006454,.1318338,"Wyoming",4,539,.8956216,.0626792,249.7002,15.90799,15.90799,5.6e+06,273.1,5.701056,-19.29978,2.472
8,2000,"math","blk","GA",39636,61010,106688,278.9984,245.9736,265.359,1.066384,.0771335,"Georgia",4,43306,.5718544,.3715132,159.5465,91.38242,100.3317,5.6e+06,273.1,5.898444,-27.12643,-7.741
8,2000,"math","hsp","WV",83,21285,22409,271.5181,,266.472,9999,,"West Virginia",4,974,.9498416,.0037039,257.8992,,9.971717,5.6e+06,273.1,-1.581903,,-6.628
8,2000,"math","blk","KS",3035,29782,36634,287.3354,259.3992,283.009,.9369977,.1852694,"Kansas",4,5681,.8129606,.0828465,233.5924,21.49033,40.20562,5.6e+06,273.1,14.23539,-13.70077,9.909
8,2000,"math","blk","AR",7954,25843,35177,270.9806,233.1944,257.415,1.231848,.0785936,"Arkansas",4,8862,.7346562,.2261136,199.0776,52.72842,59.3427,5.6e+06,273.1,-2.119409,-39.90565,-15.685
8,2000,"math","hsp","NE",1208,18320,21590,284.7079,247.4063,280.016,1.135533,.1760356,"Nebraska",4,2630,.848541,.0559518,241.5863,13.84284,30.0288,5.6e+06,273.1,11.60785,-25.69369,6.916
8,2000,"math","blk","UT",290,30876,35175,277.9625,253.9877,273.526,.8081337,.2497618,"Utah",4,2862,.8777825,.0082445,243.9906,2.093999,20.04744,5.6e+06,273.1,4.862525,-19.11231,.426
8,2000,"math","blk","MT",51,11267,12964,289.4427,,285.234,9999,,"Montana",4,281,.869099,.003934,251.5544,,4.781357,5.6e+06,273.1,16.34269,,12.134
8,2000,"math","hsp","VT",41,7934,8176,283.5308,,280.5,9999,,"Vermont",4,117,.9704012,.0050147,275.1386,,0,5.6e+06,273.1,10.43079,,7.4
8,2000,"math","blk","IL",29315,94867,149253,287.2622,255.7114,274.549,1.046953,.1221102,"Illinois",4,49102,.635612,.1964115,182.5873,50.22465,84.65677,5.6e+06,273.1,14.16224,-17.38859,1.449
8,2000,"math","blk","NE",1422,18320,21590,284.7079,245.7489,280.016,1.207476,.1829893,"Nebraska",4,2630,.848541,.0658638,241.5863,16.18596,30.0288,5.6e+06,273.1,11.60785,-27.35111,6.916
8,2000,"math","blk","VT",76,7934,8176,283.5308,,280.5,9999,,"Vermont",4,117,.9704012,.0092955,275.1386,,0,5.6e+06,273.1,10.43079,,7.4
8,2000,"math","hsp","MS",174,18598,37083,267.6533,,254.136,9999,,"Mississippi",4,18176,.5015236,.0046922,134.2344,,114.6501,5.6e+06,273.1,-5.446741,,-18.964
8,2000,"math","hsp","MN",1701,57493,67501,289.9461,256.9595,286.98,1.026036,.1914237,"Minnesota",4,5355,.8517355,.0251996,246.9574,6.475284,19.5599,5.6e+06,273.1,16.84608,-16.1405,13.88
8,2000,"math","blk","MI",20451,99112,126986,285.5371,241.9733,277.271,1.462926,.1130105,"Michigan",4,24240,.7804955,.1610492,222.8604,38.96962,46.60103,5.6e+06,273.1,12.43714,-31.12669,4.171
8,2000,"math","hsp","NY",31963,120987,202003,288.1637,256.9596,271.463,.9611472,.2382343,"New York",4,68732,.5989367,.1582303,172.5918,40.6588,87.14951,5.6e+06,273.1,15.0637,-16.14041,-1.637
8,2000,"math","blk","HI",295,2630,13174,273.6393,253.809,262.184,.6363742,.2010015,"Hawaii",4,931,.1996356,.0223926,54.62815,5.683441,17.94051,5.6e+06,273.1,.5392822,-19.29103,-10.916
8,2000,"math","hsp","GA",3670,61010,106688,278.9984,260.1581,265.359,.6311669,.1823218,"Georgia",4,43306,.5718544,.0343994,159.5465,8.949276,100.3317,5.6e+06,273.1,5.898444,-12.94189,-7.741
8,2000,"math","hsp","RI",1300,9067,11541,278.8395,245.0767,268.944,1.057516,.1078963,"Rhode Island",4,2034,.7856338,.1126419,219.0657,27.60591,43.15223,5.6e+06,273.1,5.739478,-28.02326,-4.156
8,2000,"math","hsp","UT",2572,30876,35175,277.9625,245.5335,273.526,.9733905,.1271774,"Utah",4,2862,.8777825,.0731201,243.9906,17.95344,20.04744,5.6e+06,273.1,4.862525,-27.56646,.426
8,2000,"math","hsp","TX",112222,137844,300830,286.8203,264.7935,273.444,.7158613,.0728135,"Texas",4,154509,.4582123,.3730412,131.4246,98.7789,134.2049,5.6e+06,273.1,13.72031,-8.306482,.344
8,2000,"math","blk","NV",2030,14690,23700,276.2989,249.887,264.945,.8580909,.077551,"Nevada",4,7223,.6198312,.085654,171.2587,21.40383,76.16699,5.6e+06,273.1,3.198889,-23.21296,-8.155
8,2000,"math","hsp","MD",2312,35387,62776,290.2476,270.2548,271.932,.6218219,.2353425,"Maryland",4,24571,.5637027,.0368294,163.6134,9.953311,98.30547,5.6e+06,273.1,17.14759,-2.845209,-1.168
8,2000,"math","hsp","VA",3019,56612,84980,284.6792,274.5554,274.766,.3056383,.1252934,"Virginia",4,25100,.6661803,.035526,189.6477,9.753857,75.5059,5.6e+06,273.1,11.5792,1.455389,1.666
8,2000,"math","blk","MA",5903,56474,72315,288.3467,254.2788,278.949,1.038714,.1449785,"Massachusetts",4,12688,.7809445,.081629,225.1827,20.75652,44.49716,5.6e+06,273.1,15.24668,-18.82124,5.849
8,2000,"math","blk","CA",36452,169134,428181,277.5126,241.1651,259.787,1.125253,.1234798,"California",4,205655,.3950059,.0851322,109.6191,20.53092,117.3235,5.6e+06,273.1,4.412634,-31.93489,-13.313
8,2000,"math","hsp","KS",2646,29782,36634,287.3354,259.1141,283.009,.8929186,.1323871,"Kansas",4,5681,.8129606,.072228,233.5924,18.71529,40.20562,5.6e+06,273.1,14.23539,-13.98593,9.909
8,2000,"math","blk","WY",58,6873,7674,278.8011,,275.572,9999,,"Wyoming",4,539,.8956216,.007558,249.7002,,15.90799,5.6e+06,273.1,5.701056,,2.472
8,2000,"math","blk","NC",28921,61532,96542,290.4605,256.6223,276.241,1.129772,.0685527,"North Carolina",4,31878,.6373599,.2995691,185.1279,76.87611,85.24688,5.6e+06,273.1,17.36054,-16.47769,3.141
8,2000,"math","hsp","OH",2139,115480,139563,286.5437,,280.585,9999,,"Ohio",4,22433,.82744,.0153264,237.0977,,37.11795,5.6e+06,273.1,13.44373,,7.485
8,2000,"math","hsp","NM",12371,9401,25288,276.197,250.7291,259.334,.8022359,.0698958,"New Mexico",4,12951,.3717574,.4892044,102.6783,122.6578,128.5303,5.6e+06,273.1,3.096991,-22.37086,-13.766
8,2000,"math","hsp","MT",230,11267,12964,289.4427,269.5022,285.234,.729952,.2479628,"Montana",4,281,.869099,.0177414,251.5544,4.781357,4.781357,5.6e+06,273.1,16.34269,-3.597772,12.134
8,2000,"math","blk","NY",36769,120987,202003,288.1637,255.4125,271.463,1.077718,.1715612,"New York",4,68732,.5989367,.1820221,172.5918,46.49071,87.14951,5.6e+06,273.1,15.0637,-17.68749,-1.637
8,2000,"math","blk","DC",3420,147,4368,306.6095,231.5628,234.619,2.004942,.2119374,"District of Columbia",4,3762,.0336538,.782967,10.31859,181.3061,199.1971,5.6e+06,273.1,33.50947,-41.53716,-38.481
8,2000,"math","hsp","LA",718,28397,55699,275.0664,256.951,258.56,.5796166,.2150945,"Louisiana",4,26233,.5098296,.0128907,140.237,3.312282,112.9225,5.6e+06,273.1,1.966406,-16.14901,-14.54
8,2000,"math","blk","MN",3654,57493,67501,289.9461,241.7145,286.98,1.442063,.3115082,"Minnesota",4,5355,.8517355,.0541325,246.9574,13.08462,19.5599,5.6e+06,273.1,16.84608,-31.38549,13.88
8,2000,"math","hsp","AZ",20248,36598,65253,283.0902,250.2973,268.576,.9911378,.1001255,"Arizona",4,23103,.5608631,.3102999,158.7748,77.66724,88.46717,5.6e+06,273.1,9.99021,-22.80268,-4.524
8,2000,"math","blk","VA",22081,56612,84980,284.6792,253.0506,274.766,1.060828,.0787407,"Virginia",4,25100,.6661803,.2598376,189.6477,65.75204,75.5059,5.6e+06,273.1,11.5792,-20.04945,1.666
8,2000,"math","hsp","OK",2299,31618,47105,276.8708,255.3774,269.734,.6498865,.2746338,"Oklahoma",4,7014,.6712239,.0488059,185.8423,12.46391,37.32412,5.6e+06,273.1,3.770758,-17.72259,-3.366
8,2000,"math","blk","WV",891,21285,22409,271.5181,250.7926,266.472,.6656478,.1725898,"West Virginia",4,974,.9498416,.0397608,257.8992,9.971717,9.971717,5.6e+06,273.1,-1.581903,-22.3074,-6.628
8,2000,"math","hsp","IL",19787,94867,149253,287.2622,259.7209,274.549,.8849677,.1741055,"Illinois",4,49102,.635612,.1325735,182.5873,34.43212,84.65677,5.6e+06,273.1,14.16224,-13.37911,1.449
8,2000,"math","blk","CT",5335,29839,41205,292.2649,246.2637,280.785,1.573284,.1035315,"Connecticut",4,10196,.7241597,.1294746,211.6465,31.88489,61.77162,5.6e+06,273.1,19.16492,-26.83633,7.685
8,2000,"math","hsp","ID",2026,16948,19127,281.019,248.5678,277.225,1.020258,.1465767,"Idaho",4,2179,.8860773,.1059236,249.0045,26.32919,26.32919,5.6e+06,273.1,7.918982,-24.53218,4.125
8,2000,"math","hsp","IN",2011,63800,74537,286.0443,262.1376,281.32,.9080591,.1971671,"Indiana",4,9900,.8559507,.0269799,244.8398,7.072444,34.60942,5.6e+06,273.1,12.94431,-10.96237,8.22
8,2000,"math","blk","AZ",2855,36598,65253,283.0902,246.84,268.576,1.097579,.1654224,"Arizona",4,23103,.5608631,.0437528,158.7748,10.79993,88.46717,5.6e+06,273.1,9.99021,-26.26005,-4.524
8,2000,"math","hsp","CA",169203,169134,428181,277.5126,244.9409,259.787,.9494583,.0971236,"California",4,205655,.3950059,.395167,109.6191,96.79255,117.3235,5.6e+06,273.1,4.412634,-28.15913,-13.313
8,2000,"math","hsp","TN",674.4407,49076.82,64633,270.9048,260.6973,261.617,.3139809,.2744136,"Tennessee",4,14984.87,.7593152,.0104349,205.7022,2.720358,55.01505,5.6e+06,273.1,-2.195154,-12.4027,-11.483
